name,full_name,stars,forks,watchers,commits,forks_url,watchers_url,created_at,open_issues,size,age,language_Assembly,language_C,language_C#,language_C++,language_CSS,language_Classic ASP,language_Clojure,language_CoffeeScript,language_Common Lisp,language_DIGITAL Command Language,language_Dart,language_Elixir,language_Emacs Lisp,language_GDScript,language_Go,language_Groovy,language_HLSL,language_HTML,language_Handlebars,language_IDL,language_JSON,language_Java,language_JavaScript,language_Julia,language_Jupyter Notebook,language_Kotlin,language_LLVM,language_Lua,language_Mercury,language_Objective-C,language_PHP,language_PowerShell,language_Pug,language_Python,language_Rich Text Format,language_Ruby,language_Rust,language_SCSS,language_SVG,language_Scala,language_Scheme,language_ShaderLab,language_Shell,language_Swift,language_TeX,language_TypeScript,language_Vala,language_Vim Script,language_Vim Snippet,language_Vim script,language_Vue
cp-algorithms,cp-algorithms/cp-algorithms,4706,1093,4706,https://api.github.com/repos/cp-algorithms/cp-algorithms/commits{/sha},https://api.github.com/repos/cp-algorithms/cp-algorithms/forks,https://api.github.com/repos/cp-algorithms/cp-algorithms/subscribers,2014-07-24 03:31:47+00:00,44,3513,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IncludeOS,includeos/IncludeOS,4704,356,4704,https://api.github.com/repos/includeos/IncludeOS/commits{/sha},https://api.github.com/repos/includeos/IncludeOS/forks,https://api.github.com/repos/includeos/IncludeOS/subscribers,2014-07-07 08:15:06+00:00,78,51934,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blocks,blocks/blocks,4704,303,4704,https://api.github.com/repos/blocks/blocks/commits{/sha},https://api.github.com/repos/blocks/blocks/forks,https://api.github.com/repos/blocks/blocks/subscribers,2019-04-12 03:55:22+00:00,66,32643,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapdb,jankotek/mapdb,4702,871,4702,https://api.github.com/repos/jankotek/mapdb/commits{/sha},https://api.github.com/repos/jankotek/mapdb/forks,https://api.github.com/repos/jankotek/mapdb/subscribers,2012-08-17 15:28:54+00:00,174,10216,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sofa-boot,sofastack/sofa-boot,4702,1209,4702,https://api.github.com/repos/sofastack/sofa-boot/commits{/sha},https://api.github.com/repos/sofastack/sofa-boot/forks,https://api.github.com/repos/sofastack/sofa-boot/subscribers,2018-04-02 08:28:14+00:00,21,4741,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hcl,hashicorp/hcl,4700,537,4700,https://api.github.com/repos/hashicorp/hcl/commits{/sha},https://api.github.com/repos/hashicorp/hcl/forks,https://api.github.com/repos/hashicorp/hcl/subscribers,2014-07-31 21:09:00+00:00,190,2981,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clean-Code-Notes,JuanCrg90/Clean-Code-Notes,4700,691,4700,https://api.github.com/repos/JuanCrg90/Clean-Code-Notes/commits{/sha},https://api.github.com/repos/JuanCrg90/Clean-Code-Notes/forks,https://api.github.com/repos/JuanCrg90/Clean-Code-Notes/subscribers,2016-11-17 04:05:58+00:00,2,119,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CodeIgniter4,codeigniter4/CodeIgniter4,4700,1765,4700,https://api.github.com/repos/codeigniter4/CodeIgniter4/commits{/sha},https://api.github.com/repos/codeigniter4/CodeIgniter4/forks,https://api.github.com/repos/codeigniter4/CodeIgniter4/subscribers,2015-08-27 03:32:45+00:00,102,192193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnimeGANv2,TachibanaYoshino/AnimeGANv2,4699,667,4699,https://api.github.com/repos/TachibanaYoshino/AnimeGANv2/commits{/sha},https://api.github.com/repos/TachibanaYoshino/AnimeGANv2/forks,https://api.github.com/repos/TachibanaYoshino/AnimeGANv2/subscribers,2020-08-07 13:52:41+00:00,43,1037464,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iDataV,yyhsong/iDataV,4698,1515,4698,https://api.github.com/repos/yyhsong/iDataV/commits{/sha},https://api.github.com/repos/yyhsong/iDataV/forks,https://api.github.com/repos/yyhsong/iDataV/subscribers,2018-06-06 06:52:20+00:00,5,18526,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuckitpy,ajalt/fuckitpy,4698,173,4698,https://api.github.com/repos/ajalt/fuckitpy/commits{/sha},https://api.github.com/repos/ajalt/fuckitpy/forks,https://api.github.com/repos/ajalt/fuckitpy/subscribers,2013-06-21 18:52:33+00:00,9,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfcs,vuejs/rfcs,4698,562,4698,https://api.github.com/repos/vuejs/rfcs/commits{/sha},https://api.github.com/repos/vuejs/rfcs/forks,https://api.github.com/repos/vuejs/rfcs/subscribers,2018-12-10 22:46:31+00:00,60,468,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baseAdapter,hongyangAndroid/baseAdapter,4698,1196,4698,https://api.github.com/repos/hongyangAndroid/baseAdapter/commits{/sha},https://api.github.com/repos/hongyangAndroid/baseAdapter/forks,https://api.github.com/repos/hongyangAndroid/baseAdapter/subscribers,2015-08-03 02:55:51+00:00,115,724,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
javaparser,javaparser/javaparser,4697,1042,4697,https://api.github.com/repos/javaparser/javaparser/commits{/sha},https://api.github.com/repos/javaparser/javaparser/forks,https://api.github.com/repos/javaparser/javaparser/subscribers,2011-10-30 14:03:44+00:00,467,42107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noria,mit-pdos/noria,4697,235,4697,https://api.github.com/repos/mit-pdos/noria/commits{/sha},https://api.github.com/repos/mit-pdos/noria/forks,https://api.github.com/repos/mit-pdos/noria/subscribers,2016-06-14 22:43:25+00:00,47,84487,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-books-collections,RongleXie/java-books-collections,4697,1504,4697,https://api.github.com/repos/RongleXie/java-books-collections/commits{/sha},https://api.github.com/repos/RongleXie/java-books-collections/forks,https://api.github.com/repos/RongleXie/java-books-collections/subscribers,2018-03-09 03:09:42+00:00,4,1088035,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SwiftUI,Jinxiansen/SwiftUI,4696,484,4696,https://api.github.com/repos/Jinxiansen/SwiftUI/commits{/sha},https://api.github.com/repos/Jinxiansen/SwiftUI/forks,https://api.github.com/repos/Jinxiansen/SwiftUI/subscribers,2019-06-03 21:07:27+00:00,1,20797,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xadmin,sshwsfc/xadmin,4696,1421,4696,https://api.github.com/repos/sshwsfc/xadmin/commits{/sha},https://api.github.com/repos/sshwsfc/xadmin/forks,https://api.github.com/repos/sshwsfc/xadmin/subscribers,2012-11-19 06:21:50+00:00,387,59036,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThisIsWin11,builtbybel/ThisIsWin11,4696,330,4696,https://api.github.com/repos/builtbybel/ThisIsWin11/commits{/sha},https://api.github.com/repos/builtbybel/ThisIsWin11/forks,https://api.github.com/repos/builtbybel/ThisIsWin11/subscribers,2021-07-19 17:20:43+00:00,56,20347,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yolact,dbolya/yolact,4696,1280,4696,https://api.github.com/repos/dbolya/yolact/commits{/sha},https://api.github.com/repos/dbolya/yolact/forks,https://api.github.com/repos/dbolya/yolact/subscribers,2018-06-26 21:41:31+00:00,397,21708,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
workerd,cloudflare/workerd,4695,166,4695,https://api.github.com/repos/cloudflare/workerd/commits{/sha},https://api.github.com/repos/cloudflare/workerd/forks,https://api.github.com/repos/cloudflare/workerd/subscribers,2022-09-15 15:15:16+00:00,80,4828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go-gin-api,xinliangnote/go-gin-api,4695,913,4695,https://api.github.com/repos/xinliangnote/go-gin-api/commits{/sha},https://api.github.com/repos/xinliangnote/go-gin-api/forks,https://api.github.com/repos/xinliangnote/go-gin-api/subscribers,2019-08-23 05:01:08+00:00,29,4329,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python_koans,gregmalcolm/python_koans,4695,2868,4695,https://api.github.com/repos/gregmalcolm/python_koans/commits{/sha},https://api.github.com/repos/gregmalcolm/python_koans/forks,https://api.github.com/repos/gregmalcolm/python_koans/subscribers,2010-03-01 17:04:31+00:00,18,576,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mobile,bitwarden/mobile,4695,636,4695,https://api.github.com/repos/bitwarden/mobile/commits{/sha},https://api.github.com/repos/bitwarden/mobile/forks,https://api.github.com/repos/bitwarden/mobile/subscribers,2016-04-30 16:43:17+00:00,316,1219235,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awesome-javascript-learning,micromata/awesome-javascript-learning,4695,573,4695,https://api.github.com/repos/micromata/awesome-javascript-learning/commits{/sha},https://api.github.com/repos/micromata/awesome-javascript-learning/forks,https://api.github.com/repos/micromata/awesome-javascript-learning/subscribers,2016-11-16 19:33:28+00:00,1,308,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wp-cli,wp-cli/wp-cli,4694,952,4694,https://api.github.com/repos/wp-cli/wp-cli/commits{/sha},https://api.github.com/repos/wp-cli/wp-cli/forks,https://api.github.com/repos/wp-cli/wp-cli/subscribers,2011-09-10 12:51:59+00:00,166,13949,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
node-xml2js,Leonidas-from-XIV/node-xml2js,4694,570,4694,https://api.github.com/repos/Leonidas-from-XIV/node-xml2js/commits{/sha},https://api.github.com/repos/Leonidas-from-XIV/node-xml2js/forks,https://api.github.com/repos/Leonidas-from-XIV/node-xml2js/subscribers,2010-07-17 09:05:57+00:00,237,537,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howdy,boltgolt/howdy,4693,262,4693,https://api.github.com/repos/boltgolt/howdy/commits{/sha},https://api.github.com/repos/boltgolt/howdy/forks,https://api.github.com/repos/boltgolt/howdy/subscribers,2018-01-05 00:54:21+00:00,170,1207,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stream-Framework,tschellenbach/Stream-Framework,4692,567,4692,https://api.github.com/repos/tschellenbach/Stream-Framework/commits{/sha},https://api.github.com/repos/tschellenbach/Stream-Framework/forks,https://api.github.com/repos/tschellenbach/Stream-Framework/subscribers,2012-08-08 13:11:08+00:00,77,8471,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laravel-Roadmap-Learning-Path,LaravelDaily/Laravel-Roadmap-Learning-Path,4692,1003,4692,https://api.github.com/repos/LaravelDaily/Laravel-Roadmap-Learning-Path/commits{/sha},https://api.github.com/repos/LaravelDaily/Laravel-Roadmap-Learning-Path/forks,https://api.github.com/repos/LaravelDaily/Laravel-Roadmap-Learning-Path/subscribers,2021-07-17 08:02:56+00:00,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cardslib,gabrielemariotti/cardslib,4692,1213,4692,https://api.github.com/repos/gabrielemariotti/cardslib/commits{/sha},https://api.github.com/repos/gabrielemariotti/cardslib/forks,https://api.github.com/repos/gabrielemariotti/cardslib/subscribers,2013-09-20 21:57:19+00:00,183,30628,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prettier-vscode,prettier/prettier-vscode,4691,431,4691,https://api.github.com/repos/prettier/prettier-vscode/commits{/sha},https://api.github.com/repos/prettier/prettier-vscode/forks,https://api.github.com/repos/prettier/prettier-vscode/subscribers,2017-01-10 19:34:28+00:00,43,104944,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
idiomatic-rust,mre/idiomatic-rust,4691,143,4691,https://api.github.com/repos/mre/idiomatic-rust/commits{/sha},https://api.github.com/repos/mre/idiomatic-rust/forks,https://api.github.com/repos/mre/idiomatic-rust/subscribers,2017-05-03 10:21:10+00:00,0,200,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pidcat,JakeWharton/pidcat,4690,503,4690,https://api.github.com/repos/JakeWharton/pidcat/commits{/sha},https://api.github.com/repos/JakeWharton/pidcat/forks,https://api.github.com/repos/JakeWharton/pidcat/subscribers,2013-06-12 05:59:37+00:00,64,3852,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
github-contributions-chart,sallar/github-contributions-chart,4689,216,4689,https://api.github.com/repos/sallar/github-contributions-chart/commits{/sha},https://api.github.com/repos/sallar/github-contributions-chart/forks,https://api.github.com/repos/sallar/github-contributions-chart/subscribers,2018-04-29 15:32:27+00:00,9,3487,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
node-lru-cache,isaacs/node-lru-cache,4688,361,4688,https://api.github.com/repos/isaacs/node-lru-cache/commits{/sha},https://api.github.com/repos/isaacs/node-lru-cache/forks,https://api.github.com/repos/isaacs/node-lru-cache/subscribers,2010-05-21 21:00:58+00:00,4,1998,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Transformers-Tutorials,NielsRogge/Transformers-Tutorials,4688,746,4688,https://api.github.com/repos/NielsRogge/Transformers-Tutorials/commits{/sha},https://api.github.com/repos/NielsRogge/Transformers-Tutorials/forks,https://api.github.com/repos/NielsRogge/Transformers-Tutorials/subscribers,2020-08-31 18:00:58+00:00,178,160870,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jQuery-Mask-Plugin,igorescobar/jQuery-Mask-Plugin,4688,1457,4688,https://api.github.com/repos/igorescobar/jQuery-Mask-Plugin/commits{/sha},https://api.github.com/repos/igorescobar/jQuery-Mask-Plugin/forks,https://api.github.com/repos/igorescobar/jQuery-Mask-Plugin/subscribers,2012-03-09 20:25:25+00:00,117,1541,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ptf,trustedsec/ptf,4687,1197,4687,https://api.github.com/repos/trustedsec/ptf/commits{/sha},https://api.github.com/repos/trustedsec/ptf/forks,https://api.github.com/repos/trustedsec/ptf/subscribers,2015-05-12 18:37:25+00:00,6,2922,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
derby,derbyjs/derby,4687,282,4687,https://api.github.com/repos/derbyjs/derby/commits{/sha},https://api.github.com/repos/derbyjs/derby/forks,https://api.github.com/repos/derbyjs/derby/subscribers,2011-04-09 04:29:16+00:00,76,2141,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KubeOperator,KubeOperator/KubeOperator,4686,846,4686,https://api.github.com/repos/KubeOperator/KubeOperator/commits{/sha},https://api.github.com/repos/KubeOperator/KubeOperator/forks,https://api.github.com/repos/KubeOperator/KubeOperator/subscribers,2018-11-19 06:13:32+00:00,44,178806,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dokany,dokan-dev/dokany,4686,625,4686,https://api.github.com/repos/dokan-dev/dokany/commits{/sha},https://api.github.com/repos/dokan-dev/dokany/forks,https://api.github.com/repos/dokan-dev/dokany/subscribers,2014-12-10 12:16:09+00:00,85,6197,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddia-references,ept/ddia-references,4685,651,4685,https://api.github.com/repos/ept/ddia-references/commits{/sha},https://api.github.com/repos/ept/ddia-references/forks,https://api.github.com/repos/ept/ddia-references/subscribers,2017-01-26 21:06:11+00:00,17,12511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dash.js,Dash-Industry-Forum/dash.js,4685,1615,4685,https://api.github.com/repos/Dash-Industry-Forum/dash.js/commits{/sha},https://api.github.com/repos/Dash-Industry-Forum/dash.js/forks,https://api.github.com/repos/Dash-Industry-Forum/dash.js/subscribers,2012-11-09 22:28:37+00:00,92,162621,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
closure-library,google/closure-library,4684,1057,4684,https://api.github.com/repos/google/closure-library/commits{/sha},https://api.github.com/repos/google/closure-library/forks,https://api.github.com/repos/google/closure-library/subscribers,2013-08-16 21:54:05+00:00,208,203850,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pylint,pylint-dev/pylint,4682,1011,4682,https://api.github.com/repos/pylint-dev/pylint/commits{/sha},https://api.github.com/repos/pylint-dev/pylint/forks,https://api.github.com/repos/pylint-dev/pylint/subscribers,2015-12-09 05:40:02+00:00,759,40241,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dockerize,jwilder/dockerize,4682,388,4682,https://api.github.com/repos/jwilder/dockerize/commits{/sha},https://api.github.com/repos/jwilder/dockerize/forks,https://api.github.com/repos/jwilder/dockerize/subscribers,2014-10-13 21:36:02+00:00,52,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medoo,catfan/Medoo,4682,1174,4682,https://api.github.com/repos/catfan/Medoo/commits{/sha},https://api.github.com/repos/catfan/Medoo/forks,https://api.github.com/repos/catfan/Medoo/subscribers,2013-03-30 11:20:52+00:00,51,469,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
html5demos,remy/html5demos,4682,1971,4682,https://api.github.com/repos/remy/html5demos/commits{/sha},https://api.github.com/repos/remy/html5demos/forks,https://api.github.com/repos/remy/html5demos/subscribers,2010-02-03 08:50:43+00:00,53,5748,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jesse,jesse-ai/jesse,4681,617,4681,https://api.github.com/repos/jesse-ai/jesse/commits{/sha},https://api.github.com/repos/jesse-ai/jesse/forks,https://api.github.com/repos/jesse-ai/jesse/subscribers,2018-11-09 10:38:44+00:00,8,15061,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TinyColor,bgrins/TinyColor,4680,441,4680,https://api.github.com/repos/bgrins/TinyColor/commits{/sha},https://api.github.com/repos/bgrins/TinyColor/forks,https://api.github.com/repos/bgrins/TinyColor/subscribers,2011-06-29 18:03:00+00:00,98,4971,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Background-Matting,senguptaumd/Background-Matting,4680,662,4680,https://api.github.com/repos/senguptaumd/Background-Matting/commits{/sha},https://api.github.com/repos/senguptaumd/Background-Matting/forks,https://api.github.com/repos/senguptaumd/Background-Matting/subscribers,2020-03-18 19:27:07+00:00,44,60640,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polr,cydrobolt/polr,4680,876,4680,https://api.github.com/repos/cydrobolt/polr/commits{/sha},https://api.github.com/repos/cydrobolt/polr/forks,https://api.github.com/repos/cydrobolt/polr/subscribers,2013-10-30 01:00:49+00:00,208,24346,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pngquant,kornelski/pngquant,4680,469,4680,https://api.github.com/repos/kornelski/pngquant/commits{/sha},https://api.github.com/repos/kornelski/pngquant/forks,https://api.github.com/repos/kornelski/pngquant/subscribers,2009-09-17 22:42:12+00:00,48,1767,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in-view,camwiegert/in-view,4679,266,4679,https://api.github.com/repos/camwiegert/in-view/commits{/sha},https://api.github.com/repos/camwiegert/in-view/forks,https://api.github.com/repos/camwiegert/in-view/subscribers,2016-08-02 14:06:34+00:00,0,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ru-test-assignments,Hexlet/ru-test-assignments,4679,744,4679,https://api.github.com/repos/Hexlet/ru-test-assignments/commits{/sha},https://api.github.com/repos/Hexlet/ru-test-assignments/forks,https://api.github.com/repos/Hexlet/ru-test-assignments/subscribers,2017-03-30 11:45:15+00:00,2,217,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
