name,full_name,stars,forks,watchers,commits,forks_url,watchers_url,created_at,open_issues,size,age,language_Astro,language_AutoIt,language_Batchfile,language_Brainfuck,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_CoffeeScript,language_Dart,language_Dockerfile,language_Elixir,language_Erlang,language_Gherkin,language_Go,language_HTML,language_Haml,language_Haxe,language_Java,language_JavaScript,language_Jsonnet,language_Jupyter Notebook,language_Kotlin,language_Less,language_Lua,language_MATLAB,language_Makefile,language_Markdown,language_Objective-C,language_Objective-C++,language_PHP,language_PLpgSQL,language_PowerShell,language_Python,language_R,language_Rich Text Format,language_Ruby,language_Rust,language_SCSS,language_SVG,language_Scala,language_Shell,language_Smarty,language_Starlark,language_Stylus,language_Swift,language_TeX,language_TypeScript,language_Vim Script,language_Vue,language_XSLT
Awesome-Swift-Education,hsavit1/Awesome-Swift-Education,5552,495,5552,https://api.github.com/repos/hsavit1/Awesome-Swift-Education/commits{/sha},https://api.github.com/repos/hsavit1/Awesome-Swift-Education/forks,https://api.github.com/repos/hsavit1/Awesome-Swift-Education/subscribers,2015-12-12 00:44:09+00:00,1,211,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dlaicourse,lmoroney/dlaicourse,5552,5433,5552,https://api.github.com/repos/lmoroney/dlaicourse/commits{/sha},https://api.github.com/repos/lmoroney/dlaicourse/forks,https://api.github.com/repos/lmoroney/dlaicourse/subscribers,2019-02-19 14:43:18+00:00,143,34370,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toaruos,klange/toaruos,5551,469,5551,https://api.github.com/repos/klange/toaruos/commits{/sha},https://api.github.com/repos/klange/toaruos/forks,https://api.github.com/repos/klange/toaruos/subscribers,2011-01-16 00:59:27+00:00,39,72779,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sequel-Ace,Sequel-Ace/Sequel-Ace,5550,206,5550,https://api.github.com/repos/Sequel-Ace/Sequel-Ace/commits{/sha},https://api.github.com/repos/Sequel-Ace/Sequel-Ace/forks,https://api.github.com/repos/Sequel-Ace/Sequel-Ace/subscribers,2020-06-11 13:31:01+00:00,140,194181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decimal.js,MikeMcl/decimal.js,5550,481,5550,https://api.github.com/repos/MikeMcl/decimal.js/commits{/sha},https://api.github.com/repos/MikeMcl/decimal.js/forks,https://api.github.com/repos/MikeMcl/decimal.js/subscribers,2014-04-02 15:25:59+00:00,15,8741,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
websocat,vi/websocat,5548,224,5548,https://api.github.com/repos/vi/websocat/commits{/sha},https://api.github.com/repos/vi/websocat/forks,https://api.github.com/repos/vi/websocat/subscribers,2016-11-23 13:36:22+00:00,105,1579,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
docker-ipsec-vpn-server,hwdsl2/docker-ipsec-vpn-server,5547,1285,5547,https://api.github.com/repos/hwdsl2/docker-ipsec-vpn-server/commits{/sha},https://api.github.com/repos/hwdsl2/docker-ipsec-vpn-server/forks,https://api.github.com/repos/hwdsl2/docker-ipsec-vpn-server/subscribers,2016-05-20 02:19:32+00:00,1,559,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ResearchKit,ResearchKit/ResearchKit,5546,1171,5546,https://api.github.com/repos/ResearchKit/ResearchKit/commits{/sha},https://api.github.com/repos/ResearchKit/ResearchKit/forks,https://api.github.com/repos/ResearchKit/ResearchKit/subscribers,2015-03-10 20:05:32+00:00,287,64065,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
language-ext,louthy/language-ext,5545,383,5545,https://api.github.com/repos/louthy/language-ext/commits{/sha},https://api.github.com/repos/louthy/language-ext/forks,https://api.github.com/repos/louthy/language-ext/subscribers,2014-11-16 23:49:58+00:00,53,18084,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ripgrep-all,phiresky/ripgrep-all,5545,126,5545,https://api.github.com/repos/phiresky/ripgrep-all/commits{/sha},https://api.github.com/repos/phiresky/ripgrep-all/forks,https://api.github.com/repos/phiresky/ripgrep-all/subscribers,2019-06-04 18:08:31+00:00,53,7149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MassTransit,MassTransit/MassTransit,5545,1478,5545,https://api.github.com/repos/MassTransit/MassTransit/commits{/sha},https://api.github.com/repos/MassTransit/MassTransit/forks,https://api.github.com/repos/MassTransit/MassTransit/subscribers,2010-07-16 13:21:43+00:00,3,45229,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mio,tokio-rs/mio,5544,655,5544,https://api.github.com/repos/tokio-rs/mio/commits{/sha},https://api.github.com/repos/tokio-rs/mio/forks,https://api.github.com/repos/tokio-rs/mio/subscribers,2014-08-20 06:52:12+00:00,29,5128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
librephotos,LibrePhotos/librephotos,5543,233,5543,https://api.github.com/repos/LibrePhotos/librephotos/commits{/sha},https://api.github.com/repos/LibrePhotos/librephotos/forks,https://api.github.com/repos/LibrePhotos/librephotos/subscribers,2020-11-11 23:08:19+00:00,255,81279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zendframework,zendframework/zendframework,5540,2611,5540,https://api.github.com/repos/zendframework/zendframework/commits{/sha},https://api.github.com/repos/zendframework/zendframework/forks,https://api.github.com/repos/zendframework/zendframework/subscribers,2010-06-04 02:42:05+00:00,19,98962,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cudf,rapidsai/cudf,5540,696,5540,https://api.github.com/repos/rapidsai/cudf/commits{/sha},https://api.github.com/repos/rapidsai/cudf/forks,https://api.github.com/repos/rapidsai/cudf/subscribers,2017-05-07 03:43:37+00:00,853,123168,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOLBAS,LOLBAS-Project/LOLBAS,5538,830,5538,https://api.github.com/repos/LOLBAS-Project/LOLBAS/commits{/sha},https://api.github.com/repos/LOLBAS-Project/LOLBAS/forks,https://api.github.com/repos/LOLBAS-Project/LOLBAS/subscribers,2018-06-08 22:11:05+00:00,42,1793,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
billboard.js,naver/billboard.js,5536,363,5536,https://api.github.com/repos/naver/billboard.js/commits{/sha},https://api.github.com/repos/naver/billboard.js/forks,https://api.github.com/repos/naver/billboard.js/subscribers,2017-06-08 02:54:44+00:00,144,157559,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
seesaw,google/seesaw,5536,524,5536,https://api.github.com/repos/google/seesaw/commits{/sha},https://api.github.com/repos/google/seesaw/forks,https://api.github.com/repos/google/seesaw/subscribers,2015-12-04 07:49:07+00:00,14,375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neural-style,anishathalye/neural-style,5534,1559,5534,https://api.github.com/repos/anishathalye/neural-style/commits{/sha},https://api.github.com/repos/anishathalye/neural-style/forks,https://api.github.com/repos/anishathalye/neural-style/subscribers,2015-11-21 23:40:00+00:00,1,2718,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
expanding-collection,Ramotion/expanding-collection,5534,546,5534,https://api.github.com/repos/Ramotion/expanding-collection/commits{/sha},https://api.github.com/repos/Ramotion/expanding-collection/forks,https://api.github.com/repos/Ramotion/expanding-collection/subscribers,2016-05-25 08:01:40+00:00,26,31962,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
StackExchange.Redis,StackExchange/StackExchange.Redis,5533,1460,5533,https://api.github.com/repos/StackExchange/StackExchange.Redis/commits{/sha},https://api.github.com/repos/StackExchange/StackExchange.Redis/forks,https://api.github.com/repos/StackExchange/StackExchange.Redis/subscribers,2014-03-14 14:09:26+00:00,164,27071,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azul,fschutt/azul,5533,211,5533,https://api.github.com/repos/fschutt/azul/commits{/sha},https://api.github.com/repos/fschutt/azul/forks,https://api.github.com/repos/fschutt/azul/subscribers,2018-01-16 20:57:07+00:00,47,17093,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
recastnavigation,recastnavigation/recastnavigation,5532,1444,5532,https://api.github.com/repos/recastnavigation/recastnavigation/commits{/sha},https://api.github.com/repos/recastnavigation/recastnavigation/forks,https://api.github.com/repos/recastnavigation/recastnavigation/subscribers,2013-09-15 18:12:45+00:00,120,22622,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promptui,manifoldco/promptui,5530,312,5530,https://api.github.com/repos/manifoldco/promptui/commits{/sha},https://api.github.com/repos/manifoldco/promptui/forks,https://api.github.com/repos/manifoldco/promptui/subscribers,2017-10-16 16:35:21+00:00,84,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
st2,StackStorm/st2,5529,711,5529,https://api.github.com/repos/StackStorm/st2/commits{/sha},https://api.github.com/repos/StackStorm/st2/forks,https://api.github.com/repos/StackStorm/st2/subscribers,2014-04-23 00:51:34+00:00,535,39788,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graphql-dotnet,graphql-dotnet/graphql-dotnet,5529,899,5529,https://api.github.com/repos/graphql-dotnet/graphql-dotnet/commits{/sha},https://api.github.com/repos/graphql-dotnet/graphql-dotnet/forks,https://api.github.com/repos/graphql-dotnet/graphql-dotnet/subscribers,2015-07-06 16:47:15+00:00,155,12082,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gopl-zh,golang-china/gopl-zh,5528,653,5528,https://api.github.com/repos/golang-china/gopl-zh/commits{/sha},https://api.github.com/repos/golang-china/gopl-zh/forks,https://api.github.com/repos/golang-china/gopl-zh/subscribers,2016-02-04 04:11:23+00:00,19,8135,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StickyListHeaders,emilsjolander/StickyListHeaders,5528,1545,5528,https://api.github.com/repos/emilsjolander/StickyListHeaders/commits{/sha},https://api.github.com/repos/emilsjolander/StickyListHeaders/forks,https://api.github.com/repos/emilsjolander/StickyListHeaders/subscribers,2012-03-11 18:29:18+00:00,161,3866,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloudmapper,duo-labs/cloudmapper,5528,776,5528,https://api.github.com/repos/duo-labs/cloudmapper/commits{/sha},https://api.github.com/repos/duo-labs/cloudmapper/forks,https://api.github.com/repos/duo-labs/cloudmapper/subscribers,2018-01-19 17:55:17+00:00,200,10942,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daily-paper-computer-vision,amusi/daily-paper-computer-vision,5527,1260,5527,https://api.github.com/repos/amusi/daily-paper-computer-vision/commits{/sha},https://api.github.com/repos/amusi/daily-paper-computer-vision/forks,https://api.github.com/repos/amusi/daily-paper-computer-vision/subscribers,2018-05-15 16:27:19+00:00,5,1036,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CocoaHTTPServer,robbiehanson/CocoaHTTPServer,5527,1314,5527,https://api.github.com/repos/robbiehanson/CocoaHTTPServer/commits{/sha},https://api.github.com/repos/robbiehanson/CocoaHTTPServer/forks,https://api.github.com/repos/robbiehanson/CocoaHTTPServer/subscribers,2011-12-17 00:45:21+00:00,127,1730,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tensorrtx,wang-xinyu/tensorrtx,5526,1560,5526,https://api.github.com/repos/wang-xinyu/tensorrtx/commits{/sha},https://api.github.com/repos/wang-xinyu/tensorrtx/forks,https://api.github.com/repos/wang-xinyu/tensorrtx/subscribers,2019-11-25 09:01:36+00:00,41,1960,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-neox,EleutherAI/gpt-neox,5526,785,5526,https://api.github.com/repos/EleutherAI/gpt-neox/commits{/sha},https://api.github.com/repos/EleutherAI/gpt-neox/forks,https://api.github.com/repos/EleutherAI/gpt-neox/subscribers,2020-12-22 14:37:54+00:00,63,100136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remarkable,jonschlinkert/remarkable,5526,396,5526,https://api.github.com/repos/jonschlinkert/remarkable/commits{/sha},https://api.github.com/repos/jonschlinkert/remarkable/forks,https://api.github.com/repos/jonschlinkert/remarkable/subscribers,2014-09-01 17:57:42+00:00,130,1524,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osrm-backend,Project-OSRM/osrm-backend,5526,2978,5526,https://api.github.com/repos/Project-OSRM/osrm-backend/commits{/sha},https://api.github.com/repos/Project-OSRM/osrm-backend/forks,https://api.github.com/repos/Project-OSRM/osrm-backend/subscribers,2011-09-22 10:05:08+00:00,919,46092,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TopDeepLearning,aymericdamien/TopDeepLearning,5526,1184,5526,https://api.github.com/repos/aymericdamien/TopDeepLearning/commits{/sha},https://api.github.com/repos/aymericdamien/TopDeepLearning/forks,https://api.github.com/repos/aymericdamien/TopDeepLearning/subscribers,2016-04-27 04:13:03+00:00,17,109,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
useful-java-links,Vedenin/useful-java-links,5525,1179,5525,https://api.github.com/repos/Vedenin/useful-java-links/commits{/sha},https://api.github.com/repos/Vedenin/useful-java-links/forks,https://api.github.com/repos/Vedenin/useful-java-links/subscribers,2016-02-13 13:14:52+00:00,10,2389,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tufte-css,edwardtufte/tufte-css,5524,443,5524,https://api.github.com/repos/edwardtufte/tufte-css/commits{/sha},https://api.github.com/repos/edwardtufte/tufte-css/forks,https://api.github.com/repos/edwardtufte/tufte-css/subscribers,2014-10-15 12:16:44+00:00,13,14428,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddddocr,sml2h3/ddddocr,5524,1121,5524,https://api.github.com/repos/sml2h3/ddddocr/commits{/sha},https://api.github.com/repos/sml2h3/ddddocr/forks,https://api.github.com/repos/sml2h3/ddddocr/subscribers,2021-07-14 09:00:06+00:00,41,74479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heti,sivan/heti,5523,235,5523,https://api.github.com/repos/sivan/heti/commits{/sha},https://api.github.com/repos/sivan/heti/forks,https://api.github.com/repos/sivan/heti/subscribers,2020-02-11 12:46:51+00:00,17,1299,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
freecodecamp.cn,huluoyang/freecodecamp.cn,5523,305,5523,https://api.github.com/repos/huluoyang/freecodecamp.cn/commits{/sha},https://api.github.com/repos/huluoyang/freecodecamp.cn/forks,https://api.github.com/repos/huluoyang/freecodecamp.cn/subscribers,2016-03-30 02:31:33+00:00,2,33280,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alerts-and-pickers,dillidon/alerts-and-pickers,5523,699,5523,https://api.github.com/repos/dillidon/alerts-and-pickers/commits{/sha},https://api.github.com/repos/dillidon/alerts-and-pickers/forks,https://api.github.com/repos/dillidon/alerts-and-pickers/subscribers,2018-01-12 13:16:07+00:00,88,41651,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BERT-pytorch,codertimo/BERT-pytorch,5521,1220,5521,https://api.github.com/repos/codertimo/BERT-pytorch/commits{/sha},https://api.github.com/repos/codertimo/BERT-pytorch/forks,https://api.github.com/repos/codertimo/BERT-pytorch/subscribers,2018-10-15 12:58:15+00:00,62,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
microsoft-ui-xaml,microsoft/microsoft-ui-xaml,5518,623,5518,https://api.github.com/repos/microsoft/microsoft-ui-xaml/commits{/sha},https://api.github.com/repos/microsoft/microsoft-ui-xaml/forks,https://api.github.com/repos/microsoft/microsoft-ui-xaml/subscribers,2018-07-26 18:45:29+00:00,2967,170400,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rengine,yogeshojha/rengine,5517,870,5517,https://api.github.com/repos/yogeshojha/rengine/commits{/sha},https://api.github.com/repos/yogeshojha/rengine/forks,https://api.github.com/repos/yogeshojha/rengine/subscribers,2020-05-03 12:13:12+00:00,140,259455,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyenv-virtualenv,pyenv/pyenv-virtualenv,5516,364,5516,https://api.github.com/repos/pyenv/pyenv-virtualenv/commits{/sha},https://api.github.com/repos/pyenv/pyenv-virtualenv/forks,https://api.github.com/repos/pyenv/pyenv-virtualenv/subscribers,2013-02-18 12:59:17+00:00,106,628,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
subtitleedit,SubtitleEdit/subtitleedit,5516,739,5516,https://api.github.com/repos/SubtitleEdit/subtitleedit/commits{/sha},https://api.github.com/repos/SubtitleEdit/subtitleedit/forks,https://api.github.com/repos/SubtitleEdit/subtitleedit/subscribers,2014-02-03 08:17:41+00:00,341,421663,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter_wanandroid,Sky24n/flutter_wanandroid,5515,1235,5515,https://api.github.com/repos/Sky24n/flutter_wanandroid/commits{/sha},https://api.github.com/repos/Sky24n/flutter_wanandroid/forks,https://api.github.com/repos/Sky24n/flutter_wanandroid/subscribers,2018-09-27 03:02:39+00:00,10,2090,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js-framework-benchmark,krausest/js-framework-benchmark,5515,741,5515,https://api.github.com/repos/krausest/js-framework-benchmark/commits{/sha},https://api.github.com/repos/krausest/js-framework-benchmark/forks,https://api.github.com/repos/krausest/js-framework-benchmark/subscribers,2015-12-09 20:10:53+00:00,41,124729,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSL,microsoft/GSL,5515,712,5515,https://api.github.com/repos/microsoft/GSL/commits{/sha},https://api.github.com/repos/microsoft/GSL/forks,https://api.github.com/repos/microsoft/GSL/subscribers,2015-08-19 01:11:19+00:00,13,1683,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haxe,HaxeFoundation/haxe,5514,653,5514,https://api.github.com/repos/HaxeFoundation/haxe/commits{/sha},https://api.github.com/repos/HaxeFoundation/haxe/forks,https://api.github.com/repos/HaxeFoundation/haxe/subscribers,2013-05-25 09:20:11+00:00,1112,80970,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interpret,interpretml/interpret,5514,673,5514,https://api.github.com/repos/interpretml/interpret/commits{/sha},https://api.github.com/repos/interpretml/interpret/forks,https://api.github.com/repos/interpretml/interpret/subscribers,2019-05-03 05:47:52+00:00,66,12160,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EarlGrey,google/EarlGrey,5513,767,5513,https://api.github.com/repos/google/EarlGrey/commits{/sha},https://api.github.com/repos/google/EarlGrey/forks,https://api.github.com/repos/google/EarlGrey/subscribers,2016-02-04 17:55:29+00:00,222,48115,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css-in-js,MicheleBertoli/css-in-js,5512,319,5512,https://api.github.com/repos/MicheleBertoli/css-in-js/commits{/sha},https://api.github.com/repos/MicheleBertoli/css-in-js/forks,https://api.github.com/repos/MicheleBertoli/css-in-js/subscribers,2015-05-25 12:26:34+00:00,6,582,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpr,libcpr/cpr,5512,848,5512,https://api.github.com/repos/libcpr/cpr/commits{/sha},https://api.github.com/repos/libcpr/cpr/forks,https://api.github.com/repos/libcpr/cpr/subscribers,2015-03-31 01:10:42+00:00,40,1547,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
